lineage_id,lineage_members,lineage_length,lineage_revision_count,first_history_date,last_history_date,development_duration_days,development_duration_years,has_rfc,rfc_count,rfc_names,final_drafts,final_draft_names
lineage_012349,draft-ietf-calsch-imip,1,8,1997-05-02,1998-09-23,509.0,1.3935660506502396,1,1,RFC2447,draft-ietf-calsch-imip-07,draft-ietf-calsch-imip
lineage_012350,draft-ietf-calsch-imp-guide,1,3,1999-10-04,2000-11-29,422.0,1.1553730321697468,0,0,,,
lineage_012351,draft-ietf-calsch-inetcal-guide,1,3,2001-02-22,2001-11-01,252.0,0.6899383983572895,1,1,RFC3283,draft-ietf-calsch-inetcal-guide-02,draft-ietf-calsch-inetcal-guide
lineage_012352,draft-ietf-calsch-irip,1,4,1998-04-07,1999-04-16,374.0,1.0239561943874058,0,0,,,
lineage_012353,draft-ietf-calsch-itip,1,6,1997-10-28,1998-09-22,329.0,0.9007529089664613,1,1,RFC2446,draft-ietf-calsch-itip-06,draft-ietf-calsch-itip
lineage_012354,draft-ietf-calsch-itip-part2,1,1,1997-07-22,1997-07-22,0.0,0.0,0,0,,,
lineage_012355,draft-ietf-calsch-itip-part3,1,1,1997-07-22,1997-07-22,0.0,0.0,0,0,,,
lineage_012356,draft-ietf-calsch-locating,1,4,1998-08-14,1999-06-23,313.0,0.8569472963723477,1,1,RFC2739,draft-ietf-calsch-locating-03,draft-ietf-calsch-locating
lineage_012357,draft-ietf-calsch-many-xcal,1,3,2001-10-11,2002-07-26,288.0,0.7885010266940452,0,0,,,
lineage_012358,draft-ietf-calsch-mod,1,4,1997-07-07,1997-11-17,133.0,0.36413415468856947,0,0,,,
lineage_012359,draft-ietf-calsch-rtreq,1,1,1997-03-28,1997-03-28,0.0,0.0,0,0,,,
lineage_012360,draft-ietf-calsch-sch,1,1,1996-11-25,1996-11-25,0.0,0.0,0,0,,,
lineage_012361,draft-ietf-calsify-2446bis,1,11,2005-10-21,2009-10-04,1444.0,3.9534565366187544,1,1,RFC5546,draft-ietf-calsify-2446bis-10,draft-ietf-calsify-2446bis
lineage_012362,draft-ietf-calsify-rfc2445bis,1,11,2005-10-26,2009-04-20,1272.0,3.482546201232033,1,1,RFC5545,draft-ietf-calsify-rfc2445bis-10,draft-ietf-calsify-rfc2445bis
lineage_012363,draft-ietf-calsify-rfc2447bis,1,12,2005-08-17,2010-09-14,1854.0,5.075975359342916,1,1,RFC6047,draft-ietf-calsify-rfc2447bis-11,draft-ietf-calsify-rfc2447bis
lineage_012364,draft-ietf-capport-api,1,9,2018-02-04,2020-06-19,866.0,2.3709787816563996,1,1,RFC8908,draft-ietf-capport-api-08,draft-ietf-capport-api
lineage_012365,draft-ietf-capport-architecture;draft-larose-capport-architecture,2,13,2017-03-09,2020-09-23,1294.0,3.542778918548939,1,1,RFC8952,draft-ietf-capport-architecture-10,draft-ietf-capport-architecture
lineage_012366,draft-ietf-capwap-802dot11-mib;draft-yangshi-capwap-802dot11-mib,2,10,2007-08-06,2010-01-02,880.0,2.409308692676249,1,1,RFC5834,draft-ietf-capwap-802dot11-mib-06,draft-ietf-capwap-802dot11-mib
lineage_012367,draft-ietf-capwap-arch,1,7,2004-02-12,2004-11-18,280.0,0.7665982203969883,1,1,RFC4118,draft-ietf-capwap-arch-06,draft-ietf-capwap-arch
lineage_012368,draft-ietf-capwap-base-mib;draft-yangshi-capwap-base-mib,2,13,2007-08-06,2010-02-10,919.0,2.516084873374401,1,1,RFC5833,draft-ietf-capwap-base-mib-09,draft-ietf-capwap-base-mib
lineage_012369,draft-ietf-capwap-dhc-ac-option,1,3,2007-07-31,2008-10-14,441.0,1.2073921971252566,1,1,RFC5417,draft-ietf-capwap-dhc-ac-option-02,draft-ietf-capwap-dhc-ac-option
lineage_012370,draft-ietf-capwap-eval,1,1,2005-09-15,2005-09-15,0.0,0.0,1,1,RFC4565,draft-ietf-capwap-eval-00,draft-ietf-capwap-eval
lineage_012371,draft-ietf-capwap-objectives,1,5,2004-12-10,2005-09-28,292.0,0.7994524298425736,1,1,RFC4564,draft-ietf-capwap-objectives-04,draft-ietf-capwap-objectives
lineage_012372,draft-ietf-capwap-problem-statement,1,3,2004-02-03,2004-09-08,218.0,0.5968514715947981,1,1,RFC3990,draft-ietf-capwap-problem-statement-02,draft-ietf-capwap-problem-statement
lineage_012373,draft-ietf-capwap-protocol-binding-ieee80211,1,13,2006-10-16,2008-11-01,747.0,2.0451745379876796,1,1,RFC5416,draft-ietf-capwap-protocol-binding-ieee80211-12,draft-ietf-capwap-protocol-binding-ieee80211
lineage_012374,draft-ietf-capwap-protocol-specification,1,16,2006-03-02,2008-11-01,975.0,2.6694045174537986,1,1,RFC5415,draft-ietf-capwap-protocol-specification-15,draft-ietf-capwap-protocol-specification
lineage_012375,draft-ietf-capwap-threat-analysis;draft-kelly-capwap-threat-analysis,2,6,2006-10-17,2008-09-10,694.0,1.9000684462696784,1,1,RFC5418,draft-ietf-capwap-threat-analysis-04,draft-ietf-capwap-threat-analysis
lineage_012376,draft-ietf-cat-acc-cntrl-frmw,1,6,1998-08-14,2000-11-28,837.0,2.291581108829569,0,0,,,
lineage_012377,draft-ietf-cat-altftp,1,1,1995-05-04,1995-05-04,0.0,0.0,0,0,,,
lineage_012378,draft-ietf-cat-dass,1,1,1993-06-08,1993-06-08,0.0,0.0,1,1,RFC1507,draft-ietf-cat-dass-02,draft-ietf-cat-dass
lineage_012379,draft-ietf-cat-ecdh-spkm,1,1,1999-08-30,1999-08-30,0.0,0.0,0,0,,,
lineage_012380,draft-ietf-cat-fipsjjjgss,1,1,1995-07-07,1995-07-07,0.0,0.0,0,0,,,
lineage_012381,draft-ietf-cat-ftpdsaauth,1,4,1997-07-21,1999-12-06,868.0,2.3764544832306638,0,0,,,
lineage_012382,draft-ietf-cat-ftpkeasj,1,2,1998-03-17,1999-01-11,300.0,0.8213552361396304,1,1,RFC2773,draft-ietf-cat-ftpkeasj-01,draft-ietf-cat-ftpkeasj
lineage_012383,draft-ietf-cat-ftpsec,1,3,1995-03-27,1996-11-26,610.0,1.6700889801505818,1,1,RFC2228,draft-ietf-cat-ftpsec-09,draft-ietf-cat-ftpsec
lineage_012384,draft-ietf-cat-gaa-cbind,1,6,1998-08-14,2000-11-28,837.0,2.291581108829569,0,0,,,
lineage_012385,draft-ietf-cat-genericsec,1,2,1992-11-15,1993-04-20,156.0,0.4271047227926078,1,1,RFC1508,draft-ietf-cat-genericsec-03,draft-ietf-cat-genericsec
lineage_012386,draft-ietf-cat-gss-conv,1,1,1999-10-22,1999-10-22,0.0,0.0,0,0,,,
lineage_012387,draft-ietf-cat-gsseasy,1,2,1999-06-24,1999-10-20,118.0,0.32306639288158795,0,0,,,
lineage_012388,draft-ietf-cat-gssv2,1,8,1994-11-15,1996-08-30,654.0,1.7905544147843941,1,1,RFC2078,draft-ietf-cat-gssv2-07,draft-ietf-cat-gssv2
lineage_012389,draft-ietf-cat-gssv2-cbind,1,9,1995-03-08,1999-02-12,1437.0,3.9342915811088295,1,1,RFC2744,draft-ietf-cat-gssv2-cbind-09,draft-ietf-cat-gssv2-cbind
lineage_012390,draft-ietf-cat-gssv2-javabind,1,5,1998-08-14,1999-12-23,496.0,1.3579739904175223,1,1,RFC2853,draft-ietf-cat-gssv2-javabind-04,draft-ietf-cat-gssv2-javabind
lineage_012391,draft-ietf-cat-gssv2-javabind-ifs,1,2,1999-04-22,1999-05-14,22.0,0.06023271731690623,0,0,,,
lineage_012392,draft-ietf-cat-gssv2-javabind-spi,1,3,1999-04-13,1999-10-22,192.0,0.5256673511293635,0,0,,,
lineage_012393,draft-ietf-cat-iakerb,1,9,1997-11-05,2002-10-07,1797.0,4.919917864476386,0,0,,,
lineage_012394,draft-ietf-cat-idup-cbind,1,4,1995-03-27,1997-04-16,751.0,2.0561259411362083,0,0,,,
lineage_012395,draft-ietf-cat-idup-gss,1,10,1995-03-27,1998-03-17,1086.0,2.973305954825462,1,1,RFC2479,draft-ietf-cat-idup-gss-10,draft-ietf-cat-idup-gss
lineage_012396,draft-ietf-cat-kerb-chg-password,1,3,1997-03-10,1998-08-11,519.0,1.4209445585215605,0,0,,,
lineage_012397,draft-ietf-cat-kerb-des3-hmac-sha1,1,1,1996-11-27,1996-11-27,0.0,0.0,0,0,,,
lineage_012398,draft-ietf-cat-kerb-dh-key-exchange,1,1,1999-03-03,1999-03-03,0.0,0.0,0,0,,,
lineage_012399,draft-ietf-cat-kerb-key-derivation,1,1,1996-11-27,1996-11-27,0.0,0.0,0,0,,,
lineage_012400,draft-ietf-cat-kerb5gss,1,6,1994-07-13,1996-04-02,629.0,1.7221081451060918,1,1,RFC1964,draft-ietf-cat-kerb5gss-07,draft-ietf-cat-kerb5gss
lineage_012401,draft-ietf-cat-kerberos,1,2,1992-12-09,1993-04-21,133.0,0.36413415468856947,1,1,RFC1510,draft-ietf-cat-kerberos-02,draft-ietf-cat-kerberos
lineage_012402,draft-ietf-cat-kerberos-anoncred,1,1,1997-09-22,1997-09-22,0.0,0.0,0,0,,,
lineage_012403,draft-ietf-cat-kerberos-err-msg,1,1,1997-03-26,1997-03-26,0.0,0.0,0,0,,,
lineage_012404,draft-ietf-cat-kerberos-extra-tgt,1,3,1998-08-14,1999-07-27,347.0,0.9500342231348392,0,0,,,
lineage_012405,draft-ietf-cat-kerberos-passwords,1,4,1994-11-29,1998-11-24,1456.0,3.9863107460643397,0,0,,,
lineage_012406,draft-ietf-cat-kerberos-pk-cross,1,9,1996-11-28,2001-11-08,1806.0,4.944558521560575,0,0,,,
lineage_012407,draft-ietf-cat-kerberos-pk-init,1,34,1996-06-10,2006-02-09,3531.0,9.66735112936345,1,1,RFC4556,draft-ietf-cat-kerberos-pk-init-34,draft-ietf-cat-kerberos-pk-init
lineage_012408,draft-ietf-cat-kerberos-pk-recovery,1,2,1998-04-07,1998-11-24,231.0,0.6324435318275154,0,0,,,
lineage_012409,draft-ietf-cat-kerberos-pk-tapp,1,3,2000-02-25,2000-11-13,262.0,0.7173169062286106,0,0,,,
lineage_012410,draft-ietf-cat-kerberos-revisions,1,10,1997-07-14,2001-11-27,1597.0,4.372347707049966,0,0,,,
lineage_012411,draft-ietf-cat-kerberos-set-passwd,1,7,1999-09-16,2001-05-31,623.0,1.7056810403832992,0,0,,,
lineage_012412,draft-ietf-cat-krb5-firewalls,1,1,1997-12-04,1997-12-04,0.0,0.0,0,0,,,
lineage_012413,draft-ietf-cat-krb5-ipv6,1,1,1997-10-29,1997-10-29,0.0,0.0,0,0,,,
lineage_012414,draft-ietf-cat-krb5-tcp,1,1,1997-11-24,1997-11-24,0.0,0.0,0,0,,,
lineage_012415,draft-ietf-cat-krb5gss-mech2,1,4,1998-08-14,2000-03-06,570.0,1.5605749486652978,0,0,,,
lineage_012416,draft-ietf-cat-lipkey,1,3,1999-03-03,1999-12-07,279.0,0.7638603696098563,1,1,RFC2847,draft-ietf-cat-lipkey-02,draft-ietf-cat-lipkey
lineage_012417,draft-ietf-cat-mpaker,1,1,1998-01-13,1998-01-13,0.0,0.0,0,0,,,
lineage_012418,draft-ietf-cat-p7im,1,1,1996-06-13,1996-06-13,0.0,0.0,0,0,,,
lineage_012419,draft-ietf-cat-pim,1,1,1996-02-19,1996-02-19,0.0,0.0,0,0,,,
lineage_012420,draft-ietf-cat-rfc2078bis,1,9,1997-09-23,1998-12-16,449.0,1.2292950034223136,1,1,RFC2743,draft-ietf-cat-rfc2078bis-08,draft-ietf-cat-rfc2078bis
lineage_012421,draft-ietf-cat-sasl-gssapi,1,6,1999-03-24,2001-05-31,799.0,2.187542778918549,0,0,,,
lineage_012422,draft-ietf-cat-secservice,1,2,1992-12-09,1993-07-21,224.0,0.6132785763175906,1,1,RFC1509,draft-ietf-cat-secservice-02,draft-ietf-cat-secservice
lineage_012423,draft-ietf-cat-sesamemech,1,2,1996-03-02,1996-11-26,269.0,0.7364818617385352,0,0,,,
lineage_012424,draft-ietf-cat-snego,1,8,1996-02-19,1998-03-17,757.0,2.0725530458590007,1,1,RFC2478,draft-ietf-cat-snego-08,draft-ietf-cat-snego
lineage_012425,draft-ietf-cat-spkmgss,1,7,1994-07-05,1996-01-22,566.0,1.5496235455167693,1,1,RFC2025,draft-ietf-cat-spkmgss-06,draft-ietf-cat-spkmgss
lineage_012426,draft-ietf-cat-srpgm,1,4,1999-10-13,2000-01-14,93.0,0.2546201232032854,0,0,,,
lineage_012427,draft-ietf-cat-sskm,1,2,1999-05-20,1999-10-21,154.0,0.4216290212183436,0,0,,,
lineage_012428,draft-ietf-cat-user2user,1,3,1997-10-27,1997-12-03,37.0,0.10130047912388775,0,0,,,
lineage_012429,draft-ietf-cat-wingss,1,1,1995-03-24,1995-03-24,0.0,0.0,0,0,,,
lineage_012430,draft-ietf-cat-xgssapi-acc-cntrl,1,4,1996-03-02,1998-11-09,982.0,2.6885694729637235,0,0,,,
lineage_012431,draft-ietf-catnip-base,1,1,1994-03-21,1994-03-21,0.0,0.0,0,0,,,
lineage_012432,draft-ietf-catnip-common-arch;draft-mcgovern-ipng-catnip-wpaper,2,2,1994-03-21,1994-04-18,28.0,0.07665982203969883,1,1,RFC1707,draft-mcgovern-ipng-catnip-wpaper-00,draft-mcgovern-ipng-catnip-wpaper
lineage_012433,draft-ietf-cats-framework;draft-ldbc-cats-framework,2,32,2023-03-06,2026-04-02,1123.0,3.07460643394935,0,0,,,
lineage_012434,draft-ietf-cats-metric-definition;draft-ysl-cats-metric-definition,2,13,2024-07-08,2026-05-15,676.0,1.8507871321013005,0,0,,,
lineage_012435,draft-ietf-cats-usecases-requirements;draft-liu-can-ps-usecases;draft-liu-dyncast-ps-usecases;draft-yao-cats-ps-usecases,4,25,2021-02-01,2026-02-03,1828.0,5.004791238877481,0,0,,,
lineage_012436,draft-ietf-cbor-7049bis,1,17,2017-04-13,2020-09-30,1266.0,3.46611909650924,1,1,RFC8949,draft-ietf-cbor-7049bis-16,draft-ietf-cbor-7049bis
lineage_012437,draft-ietf-cbor-array-tags;draft-jroatch-cbor-tags,2,18,2014-02-14,2019-10-08,2062.0,5.645448323066393,1,1,RFC8746,draft-ietf-cbor-array-tags-08,draft-ietf-cbor-array-tags
lineage_012438,draft-ietf-cbor-date-tag;draft-jones-cbor-date-tag,2,10,2020-03-09,2020-09-10,185.0,0.5065023956194388,1,1,RFC8943,draft-ietf-cbor-date-tag-07,draft-ietf-cbor-date-tag
lineage_012439,draft-ietf-cbor-network-addresses;draft-richardson-cbor-network-addresses,2,16,2021-01-25,2021-10-22,270.0,0.7392197125256673,1,1,RFC9164,draft-ietf-cbor-network-addresses-13,draft-ietf-cbor-network-addresses
lineage_012440,draft-ietf-cbor-serialization;draft-lundblade-cbor-serialization,2,11,2025-05-13,2026-04-23,345.0,0.944558521560575,0,0,,,
lineage_012441,draft-ietf-ccamp-actn-poi-pluggable-usecases-gaps;draft-poidt-ccamp-actn-poi-pluggable-usecases-gaps,2,4,2024-03-04,2025-04-29,421.0,1.1526351813826146,0,0,,,
lineage_012442,draft-ietf-ccamp-actn-wdm-pluggable-modelling;draft-rokui-ccamp-actn-wdm-pluggable-modelling,2,5,2024-06-20,2026-01-09,568.0,1.5550992470910336,0,0,,,
lineage_012443,draft-ietf-ccamp-alarm-module;draft-vallin-ccamp-alarm-module;draft-vallin-netmod-alarm-module,3,15,2016-10-05,2019-04-11,918.0,2.513347022587269,1,1,RFC8632,draft-ietf-ccamp-alarm-module-09,draft-ietf-ccamp-alarm-module
lineage_012444,draft-ietf-ccamp-assoc-ext,1,7,2011-05-03,2012-09-21,507.0,1.3880903490759753,1,1,RFC6780,draft-ietf-ccamp-assoc-ext-06,draft-ietf-ccamp-assoc-ext
lineage_012445,draft-ietf-ccamp-asymm-bw-bidir-lsps-bis;draft-takacs-ccamp-asymm-bw-bidir-lsps-bis,2,5,2010-10-18,2011-08-10,296.0,0.810403832991102,1,1,RFC6387,draft-ietf-ccamp-asymm-bw-bidir-lsps-bis-03,draft-ietf-ccamp-asymm-bw-bidir-lsps-bis
lineage_012446,draft-ietf-ccamp-automesh,1,5,2005-11-28,2007-01-24,422.0,1.1553730321697468,1,1,RFC4972,draft-ietf-ccamp-automesh-04,draft-ietf-ccamp-automesh
lineage_012447,draft-ietf-ccamp-bwa-topo-yang,1,2,2023-03-07,2023-10-18,225.0,0.6160164271047228,0,0,,,
lineage_012448,draft-ietf-ccamp-client-signal-yang;draft-zheng-ccamp-client-signal-yang;draft-zheng-ccamp-otn-client-signal-yang,3,29,2017-10-19,2026-02-04,3030.0,8.295687885010267,0,0,,,
lineage_012449,draft-ietf-ccamp-confirm-data-channel-status;draft-li-ccamp-confirm-data-channel-status,2,14,2006-06-21,2009-12-14,1272.0,3.482546201232033,1,1,RFC5818,draft-ietf-ccamp-confirm-data-channel-status-09,draft-ietf-ccamp-confirm-data-channel-status
lineage_012450,draft-ietf-ccamp-crankback,1,7,2003-12-16,2007-01-18,1129.0,3.0910335386721424,1,1,RFC4920,draft-ietf-ccamp-crankback-06,draft-ietf-ccamp-crankback
lineage_012451,draft-ietf-ccamp-dpm;draft-sun-ccamp-dpm,2,11,2009-06-26,2012-09-01,1163.0,3.184120465434634,1,1,RFC6777,draft-ietf-ccamp-dpm-08,draft-ietf-ccamp-dpm
lineage_012452,draft-ietf-ccamp-dwdm-if-mng-ctrl-fwk;draft-kdkgall-ccamp-dwdm-if-mng-ctrl-fwk,2,16,2015-10-14,2019-07-24,1379.0,3.7754962354551678,0,0,,,
lineage_012453,draft-ietf-ccamp-eth-client-te-topo-yang;draft-zheng-ccamp-client-topo-yang,2,23,2017-10-19,2026-04-13,3098.0,8.48186173853525,0,0,,,
lineage_012454,draft-ietf-ccamp-ethernet-gmpls-provider-reqs,1,3,2008-06-11,2009-06-14,368.0,1.0075290896646132,0,0,,,
lineage_012455,draft-ietf-ccamp-ethernet-traffic-parameters,1,11,2006-04-24,2010-01-21,1368.0,3.7453798767967146,1,1,RFC6003,draft-ietf-ccamp-ethernet-traffic-parameters-10,draft-ietf-ccamp-ethernet-traffic-parameters
lineage_012456,draft-ietf-ccamp-flexe-yang-cm;draft-wang-ccamp-flexe-yang-cm,2,14,2021-07-09,2026-06-01,1788.0,4.895277207392197,0,0,,,
lineage_012457,draft-ietf-ccamp-flexi-grid-fwk;draft-ogrcetal-ccamp-flexi-grid-fwk,2,12,2012-07-05,2015-08-31,1152.0,3.154004106776181,1,1,RFC7698,draft-ietf-ccamp-flexi-grid-fwk-07,draft-ietf-ccamp-flexi-grid-fwk
lineage_012458,draft-ietf-ccamp-flexible-grid-ospf-ext;draft-zhang-ccamp-flexible-grid-ospf-ext,2,15,2011-10-24,2017-02-17,1943.0,5.319644079397673,1,1,RFC8363,draft-ietf-ccamp-flexible-grid-ospf-ext-09,draft-ietf-ccamp-flexible-grid-ospf-ext
lineage_012459,draft-ietf-ccamp-flexible-grid-rsvp-te-ext;draft-zhang-ccamp-flexible-grid-rsvp-te-ext,2,11,2011-10-16,2015-11-20,1496.0,4.095824777549623,1,1,RFC7792,draft-ietf-ccamp-flexible-grid-rsvp-te-ext-05,draft-ietf-ccamp-flexible-grid-rsvp-te-ext
lineage_012460,draft-ietf-ccamp-flexigrid-media-channel-yang;draft-ietf-ccamp-flexigrid-tunnel-yang;draft-ietf-ccamp-wdm-tunnel-yang;draft-ietf-ccamp-wson-tunnel-model;draft-lee-ccamp-wson-tunnel-model;draft-vergara-ccamp-flexigrid-media-channel-yang,6,36,2017-06-20,2026-04-22,3228.0,8.837782340862423,0,0,,,
lineage_012461,draft-ietf-ccamp-flexigrid-yang;draft-vergara-ccamp-flexigrid-yang;draft-vergara-flexigrid-yang,3,28,2014-10-27,2026-02-02,4116.0,11.268993839835728,0,0,,,
lineage_012462,draft-ietf-ccamp-general-constraint-encode,1,21,2010-03-01,2015-02-24,1821.0,4.985626283367557,1,1,RFC7579,draft-ietf-ccamp-general-constraint-encode-20,draft-ietf-ccamp-general-constraint-encode
lineage_012463,draft-ietf-ccamp-gmpls-addressing;draft-shiomoto-ccamp-gmpls-addressing,2,11,2005-02-01,2007-06-11,860.0,2.3545516769336072,1,1,RFC4990,draft-ietf-ccamp-gmpls-addressing-08,draft-ietf-ccamp-gmpls-addressing
lineage_012464,draft-ietf-ccamp-gmpls-architecture,1,8,2001-07-02,2003-05-19,686.0,1.8781656399726214,1,1,RFC3945,draft-ietf-ccamp-gmpls-architecture-07,draft-ietf-ccamp-gmpls-architecture
lineage_012465,draft-ietf-ccamp-gmpls-ason-lexicography,1,7,2005-03-18,2006-01-04,292.0,0.7994524298425736,1,1,RFC4397,draft-ietf-ccamp-gmpls-ason-lexicography-06,draft-ietf-ccamp-gmpls-ason-lexicography
lineage_012466,draft-ietf-ccamp-gmpls-ason-reqts;draft-papadimitriou-ccamp-gmpls-ason-reqts,2,9,2003-04-10,2004-10-13,552.0,1.51129363449692,1,1,RFC4139,draft-ietf-ccamp-gmpls-ason-reqts-07,draft-ietf-ccamp-gmpls-ason-reqts
lineage_012467,draft-ietf-ccamp-gmpls-dcsc-channel-ext,1,5,2008-08-08,2010-02-19,560.0,1.5331964407939767,1,1,RFC6002,draft-ietf-ccamp-gmpls-dcsc-channel-ext-04,draft-ietf-ccamp-gmpls-dcsc-channel-ext
lineage_012468,draft-ietf-ccamp-gmpls-egress-control,1,4,2004-04-01,2004-08-31,152.0,0.4161533196440794,1,1,RFC4003,draft-ietf-ccamp-gmpls-egress-control-03,draft-ietf-ccamp-gmpls-egress-control
lineage_012469,draft-ietf-ccamp-gmpls-ethernet-arch,1,10,2008-02-06,2010-01-15,709.0,1.9411362080766599,1,1,RFC5828,draft-ietf-ccamp-gmpls-ethernet-arch-09,draft-ietf-ccamp-gmpls-ethernet-arch
lineage_012470,draft-ietf-ccamp-gmpls-ethernet-pbb-te,1,7,2008-04-14,2010-09-28,897.0,2.455852156057495,1,1,RFC6060,draft-ietf-ccamp-gmpls-ethernet-pbb-te-06,draft-ietf-ccamp-gmpls-ethernet-pbb-te
lineage_012471,draft-ietf-ccamp-gmpls-g-694-lambda-labels,1,12,2008-05-27,2011-01-11,959.0,2.625598904859685,1,1,RFC6205,draft-ietf-ccamp-gmpls-g-694-lambda-labels-11,draft-ietf-ccamp-gmpls-g-694-lambda-labels
lineage_012472,draft-ietf-ccamp-gmpls-g709,1,10,2002-04-08,2005-01-17,1015.0,2.7789185489390826,1,1,RFC4328,draft-ietf-ccamp-gmpls-g709-09,draft-ietf-ccamp-gmpls-g709
lineage_012473,draft-ietf-ccamp-gmpls-g709-framework;draft-zhang-ccamp-gmpls-g709-framework,2,19,2009-10-16,2013-09-22,1437.0,3.9342915811088295,1,1,RFC7062,draft-ietf-ccamp-gmpls-g709-framework-15,draft-ietf-ccamp-gmpls-g709-framework
lineage_012474,draft-ietf-ccamp-gmpls-general-constraints-ospf-te;draft-zhang-ccamp-general-constraints-ospf-ext,2,12,2010-09-10,2015-03-06,1638.0,4.484599589322382,1,1,RFC7580,draft-ietf-ccamp-gmpls-general-constraints-ospf-te-10,draft-ietf-ccamp-gmpls-general-constraints-ospf-te
lineage_012475,draft-ietf-ccamp-gmpls-lsr-mib,1,15,2002-06-28,2006-09-08,1533.0,4.1971252566735116,1,1,RFC4803,draft-ietf-ccamp-gmpls-lsr-mib-15,draft-ietf-ccamp-gmpls-lsr-mib
lineage_012476,draft-ietf-ccamp-gmpls-mln-eval,1,7,2006-01-25,2008-07-14,901.0,2.4668035592060233,1,1,RFC5339,draft-ietf-ccamp-gmpls-mln-eval-06,draft-ietf-ccamp-gmpls-mln-eval
lineage_012477,draft-ietf-ccamp-gmpls-mln-extensions,1,13,2007-11-04,2010-02-22,841.0,2.302532511978097,1,1,RFC6001,draft-ietf-ccamp-gmpls-mln-extensions-12,draft-ietf-ccamp-gmpls-mln-extensions
lineage_012478,draft-ietf-ccamp-gmpls-mln-reqs,1,12,2006-01-12,2008-05-28,867.0,2.3737166324435317,1,1,RFC5212,draft-ietf-ccamp-gmpls-mln-reqs-11,draft-ietf-ccamp-gmpls-mln-reqs
lineage_012479,draft-ietf-ccamp-gmpls-oam-requirements;draft-nadeau-ccamp-gmpls-oam-requirements,2,4,2005-07-20,2007-10-31,833.0,2.2806297056810405,0,0,,,
lineage_012480,draft-ietf-ccamp-gmpls-ospf-mib;draft-ietf-ccamp-gmpls-ted-mib;draft-otani-ccamp-gmpls-ospf-mib,3,21,2005-07-12,2012-11-09,2677.0,7.329226557152635,1,1,RFC6825,draft-ietf-ccamp-gmpls-ted-mib-15,draft-ietf-ccamp-gmpls-ted-mib
lineage_012481,draft-ietf-ccamp-gmpls-otn-b100g-applicability,1,16,2019-02-28,2022-11-19,1360.0,3.7234770704996576,1,1,RFC9376,draft-ietf-ccamp-gmpls-otn-b100g-applicability-15,draft-ietf-ccamp-gmpls-otn-b100g-applicability
lineage_012482,draft-ietf-ccamp-gmpls-overlay,1,6,2003-01-14,2004-10-15,640.0,1.7522245037645447,1,1,RFC4208,draft-ietf-ccamp-gmpls-overlay-05,draft-ietf-ccamp-gmpls-overlay
lineage_012483,draft-ietf-ccamp-gmpls-recovery-analysis;draft-papadimitriou-ccamp-gmpls-recovery-analysis,2,10,2002-04-03,2005-03-30,1092.0,2.9897330595482545,1,1,RFC4428,draft-ietf-ccamp-gmpls-recovery-analysis-05,draft-ietf-ccamp-gmpls-recovery-analysis
lineage_012484,draft-ietf-ccamp-gmpls-recovery-e2e-signaling,1,5,2004-04-06,2006-10-11,918.0,2.513347022587269,1,1,RFC4872,draft-ietf-ccamp-gmpls-recovery-e2e-signaling-04,draft-ietf-ccamp-gmpls-recovery-e2e-signaling
lineage_012485,draft-ietf-ccamp-gmpls-recovery-functional,1,5,2003-02-03,2005-03-30,786.0,2.1519507186858315,1,1,RFC4426,draft-ietf-ccamp-gmpls-recovery-functional-04,draft-ietf-ccamp-gmpls-recovery-functional
lineage_012486,draft-ietf-ccamp-gmpls-recovery-terminology,1,7,2002-07-02,2005-03-30,1002.0,2.7433264887063653,1,1,RFC4427,draft-ietf-ccamp-gmpls-recovery-terminology-06,draft-ietf-ccamp-gmpls-recovery-terminology
lineage_012487,draft-ietf-ccamp-gmpls-routing,1,10,2001-09-05,2003-10-17,772.0,2.113620807665982,1,1,RFC4202,draft-ietf-ccamp-gmpls-routing-09,draft-ietf-ccamp-gmpls-routing
lineage_012488,draft-ietf-ccamp-gmpls-rsvp-te-call;draft-papadimitriou-ccamp-gmpls-rsvp-te-call,2,6,2005-11-28,2007-01-23,421.0,1.1526351813826146,1,1,RFC4974,draft-ietf-ccamp-gmpls-rsvp-te-call-04,draft-ietf-ccamp-gmpls-rsvp-te-call
lineage_012489,draft-ietf-ccamp-gmpls-signaling-g709v3;draft-zhang-ccamp-gmpls-evolving-g709,2,23,2009-07-06,2013-09-13,1530.0,4.188911704312115,1,1,RFC7139,draft-ietf-ccamp-gmpls-signaling-g709v3-12,draft-ietf-ccamp-gmpls-signaling-g709v3
lineage_012490,draft-ietf-ccamp-gmpls-signaling-survey,1,4,2002-03-28,2002-11-04,221.0,0.6050650239561944,0,0,,,
lineage_012491,draft-ietf-ccamp-gmpls-sonet-sdh,1,9,2001-05-11,2003-02-28,658.0,1.8015058179329226,1,1,RFC3946,draft-ietf-ccamp-gmpls-sonet-sdh-08,draft-ietf-ccamp-gmpls-sonet-sdh
lineage_012492,draft-ietf-ccamp-gmpls-sonet-sdh-extensions,1,4,2001-11-29,2002-05-31,183.0,0.5010266940451745,0,0,,,
lineage_012493,draft-ietf-ccamp-gmpls-tc-mib,1,11,2002-06-28,2006-09-08,1533.0,4.1971252566735116,1,1,RFC4801,draft-ietf-ccamp-gmpls-tc-mib-11,draft-ietf-ccamp-gmpls-tc-mib
